"","Year","Taxon","Term","Unit","Exporter","Purpose","Source","Reporter.type","Volume"
"3784",1994,"Crocodylus porosus","live",NA,"SG","S","D","E",7
"3785",1994,"Crocodylus porosus","live",NA,"SG","T","D","E",2
"3786",1994,"Crocodylus porosus","live",NA,"SG","Z","D","I",2
"3787",1994,"Crocodylus siamensis","live",NA,"TH","E","C","E",52
"3788",1994,"Crocodylus siamensis","live",NA,"TH","T","C","I",95
"3789",1994,"Crocodylus siamensis","live",NA,"TH","T","D","E",10
"3790",1994,"Crocodylus siamensis","live",NA,"TH","T","D","I",5
"3791",1994,"Crotalus durissus","live",NA,"CH","BLANK","C","E",30
"3792",1994,"Crotalus durissus","live",NA,"CH","T","U","I",30
"3793",1994,"Crotalus durissus","live",NA,"US","BLANK","C","E",4
"3794",1994,"Crotalus durissus","live",NA,"US","P","C","I",2
"3795",1994,"Crotalus durissus","live",NA,"US","T","C","E",2
"3796",1994,"Cyclagras gigas","live",NA,"CA","Z","C","E",8
"3797",1994,"Cyclagras gigas","live",NA,"HU","Z","C","E",2
"3798",1994,"Epicrates cenchria","live",NA,"CA","B","C","E",60
"3799",1994,"Epicrates cenchria","live",NA,"CA","T","U","I",60
"3800",1994,"Epicrates cenchria","live",NA,"CZ","T","C","E",240
"3801",1994,"Epicrates cenchria","live",NA,"DE","T","C","I",125
"3802",1994,"Epicrates cenchria","live",NA,"GB","T","C","I",2
"3803",1994,"Epicrates cenchria","live",NA,"SR","T","BLANK","I",10
"3804",1994,"Epicrates cenchria","live",NA,"SR","T","C","E",105
"3805",1994,"Epicrates cenchria","live",NA,"SR","T","C","I",39
"3806",1994,"Epicrates cenchria","live",NA,"SR","T","U","I",86
"3807",1994,"Epicrates cenchria","live",NA,"SR","T","W","E",96
"3808",1994,"Epicrates cenchria","live",NA,"SR","T","W","I",61
"3809",1994,"Epicrates cenchria","live",NA,"TT","T","BLANK","E",31
"3810",1994,"Epicrates cenchria","live",NA,"TT","T","C","I",15
"3811",1994,"Epicrates cenchria","live",NA,"TT","T","U","I",3
"3812",1994,"Epicrates cenchria","live",NA,"US","B","C","I",2
"3813",1994,"Epicrates cenchria","live",NA,"US","B","W","I",2
"3814",1994,"Epicrates cenchria","live",NA,"US","P","C","I",1
"3815",1994,"Epicrates cenchria","live",NA,"US","T","C","E",16
"3816",1994,"Epicrates cenchria","live",NA,"US","T","C","I",17
"3817",1994,"Epicrates cenchria","live",NA,"US","T","U","E",1
"3818",1994,"Epicrates cenchria","live",NA,"XX","T","C","I",5
"3819",1994,"Epicrates maurus","live",NA,"CZ","T","C","I",224
"3820",1994,"Epicrates maurus","live",NA,"DE","T","C","E",30
"3821",1994,"Epicrates maurus","live",NA,"GB","T","C","E",3
"3822",1994,"Epicrates maurus","live",NA,"GB","T","C","I",3
"3823",1994,"Epicrates maurus","live",NA,"PL","B","C","E",14
"3824",1994,"Epicrates maurus","live",NA,"PL","T","C","E",34
"3825",1994,"Epicrates maurus","live",NA,"PL","T","C","I",34
"3826",1994,"Eryx miliaris","live",NA,"GE","T","BLANK","I",40
"3827",1994,"Eryx miliaris","live",NA,"RU","T","U","I",100
"3828",1994,"Eryx miliaris","live",NA,"RU","T","W","I",32
"3829",1994,"Eryx tataricus","live",NA,"RU","T","C","I",10
"3830",1994,"Eryx tataricus","live",NA,"RU","T","W","I",20
"3831",1994,"Eryx tataricus","live",NA,"UA","T","W","I",30
"3832",1994,"Eunectes murinus","live",NA,"FR","Z","C","I",3
"3833",1994,"Eunectes murinus","live",NA,"PE","BLANK","I","I",1
"3834",1994,"Eunectes murinus","live",NA,"SR","T","BLANK","E",1
"3835",1994,"Eunectes murinus","live",NA,"SR","T","BLANK","I",9
"3836",1994,"Eunectes murinus","live",NA,"SR","T","U","I",19
"3837",1994,"Eunectes murinus","live",NA,"SR","T","W","E",181
"3838",1994,"Eunectes murinus","live",NA,"SR","T","W","I",170
"3839",1994,"Eunectes murinus","live",NA,"TT","Z","BLANK","E",2
"3840",1994,"Eunectes murinus","live",NA,"US","B","C","I",1
"3841",1994,"Eunectes murinus","live",NA,"US","T","C","I",2
"3842",1994,"Eunectes notaeus","live",NA,"AT","T","C","E",30
"3843",1994,"Eunectes notaeus","live",NA,"AT","T","C","I",38
"3844",1994,"Eunectes notaeus","live",NA,"CZ","T","C","E",118
"3845",1994,"Eunectes notaeus","live",NA,"CZ","T","C","I",24
"3846",1994,"Eunectes notaeus","live",NA,"DE","T","C","E",6
"3847",1994,"Eunectes notaeus","live",NA,"DE","T","C","I",35
"3848",1994,"Eunectes notaeus","live",NA,"DK","T","C","E",2
"3849",1994,"Eunectes notaeus","live",NA,"GB","T","C","E",16
"3850",1994,"Eunectes notaeus","live",NA,"GB","T","C","I",16
"3851",1994,"Eunectes notaeus","live",NA,"HU","Q","C","E",1
"3852",1994,"Eunectes notaeus","live",NA,"HU","Q","C","I",1
"3853",1994,"Eunectes notaeus","live",NA,"HU","T","C","E",3
"3854",1994,"Eunectes notaeus","live",NA,"RU","B","C","E",10
"3855",1994,"Eunectes notaeus","live",NA,"RU","T","C","I",10
"3856",1994,"Furcifer angeli","live",NA,"MG","T","W","E",1
"3857",1994,"Furcifer angeli","live",NA,"MG","T","W","I",1
"3858",1994,"Furcifer antimena","live",NA,"MG","P","W","E",41
"3859",1994,"Furcifer antimena","live",NA,"MG","T","BLANK","I",20
"3860",1994,"Furcifer antimena","live",NA,"MG","T","U","I",10
"3861",1994,"Furcifer antimena","live",NA,"MG","T","W","E",467
"3862",1994,"Furcifer antimena","live",NA,"MG","T","W","I",266
"3863",1994,"Furcifer bifidus","live",NA,"MG","P","W","E",6
"3864",1994,"Furcifer bifidus","live",NA,"MG","T","BLANK","I",2
"3865",1994,"Furcifer bifidus","live",NA,"MG","T","W","E",40
"3866",1994,"Furcifer bifidus","live",NA,"MG","T","W","I",44
"3867",1994,"Furcifer campani","live",NA,"MG","P","W","E",464
"3868",1994,"Furcifer campani","live",NA,"MG","T","C","I",40
"3869",1994,"Furcifer campani","live",NA,"MG","T","I","I",10
"3870",1994,"Furcifer campani","live",NA,"MG","T","O","I",20
"3871",1994,"Furcifer campani","live",NA,"MG","T","U","I",565
"3872",1994,"Furcifer campani","live",NA,"MG","T","W","E",5064
"3873",1994,"Furcifer campani","live",NA,"MG","T","W","I",3280
"3874",1994,"Furcifer lateralis","live",NA,"MG","B","W","I",20
"3875",1994,"Furcifer lateralis","live",NA,"MG","P","W","E",483
"3876",1994,"Furcifer lateralis","live",NA,"MG","T","BLANK","I",100
"3877",1994,"Furcifer lateralis","live",NA,"MG","T","O","I",200
"3878",1994,"Furcifer lateralis","live",NA,"MG","T","U","I",1475
"3879",1994,"Furcifer lateralis","live",NA,"MG","T","W","E",9957
"3880",1994,"Furcifer lateralis","live",NA,"MG","T","W","I",5540
"3881",1994,"Furcifer oustaleti","live",NA,"MG","P","W","E",119
"3882",1994,"Furcifer oustaleti","live",NA,"MG","T","BLANK","I",53
"3883",1994,"Furcifer oustaleti","live",NA,"MG","T","O","I",80
"3884",1994,"Furcifer oustaleti","live",NA,"MG","T","U","I",279
"3885",1994,"Furcifer oustaleti","live",NA,"MG","T","W","E",2550
"3886",1994,"Furcifer oustaleti","live",NA,"MG","T","W","I",1391
"3887",1994,"Furcifer pardalis","live",NA,"MG","B","W","I",6
"3888",1994,"Furcifer pardalis","live",NA,"MG","BLANK","I","I",12
"3889",1994,"Furcifer pardalis","live",NA,"MG","P","W","E",542
"3890",1994,"Furcifer pardalis","live",NA,"MG","T","BLANK","I",46
"3891",1994,"Furcifer pardalis","live",NA,"MG","T","O","I",200
"3892",1994,"Furcifer pardalis","live",NA,"MG","T","U","I",1569
"3893",1994,"Furcifer pardalis","live",NA,"MG","T","W","E",7821
"3894",1994,"Furcifer pardalis","live",NA,"MG","T","W","I",3109
"3895",1994,"Furcifer pardalis","live",NA,"SK","T","W","I",4
"3896",1994,"Furcifer pardalis","live",NA,"US","P","C","I",3
"3897",1994,"Furcifer pardalis","live",NA,"US","T","U","E",3
"3898",1994,"Furcifer petteri","live",NA,"MG","T","U","I",4
"3899",1994,"Furcifer petteri","live",NA,"MG","T","W","E",26
"3900",1994,"Furcifer petteri","live",NA,"MG","T","W","I",41
"3901",1994,"Furcifer verrucosus","live",NA,"MG","P","W","E",63
"3902",1994,"Furcifer verrucosus","live",NA,"MG","T","U","I",51
"3903",1994,"Furcifer verrucosus","live",NA,"MG","T","W","E",526
"3904",1994,"Furcifer verrucosus","live",NA,"MG","T","W","I",451
"3905",1994,"Furcifer willsii","live",NA,"MG","B","W","I",4
"3906",1994,"Furcifer willsii","live",NA,"MG","P","W","E",50
"3907",1994,"Furcifer willsii","live",NA,"MG","T","U","I",20
"3908",1994,"Furcifer willsii","live",NA,"MG","T","W","E",225
"3909",1994,"Furcifer willsii","live",NA,"MG","T","W","I",198
"3910",1994,"Gongylophis colubrinus","live",NA,"EG","T","BLANK","I",30
"3911",1994,"Gongylophis colubrinus","live",NA,"EG","T","U","I",184
"3912",1994,"Gongylophis colubrinus","live",NA,"EG","T","W","I",371
"3913",1994,"Gongylophis colubrinus","live",NA,"ID","T","W","I",3
"3914",1994,"Gongylophis colubrinus","live",NA,"PL","Z","C","E",12
"3915",1994,"Gongylophis colubrinus","live",NA,"TZ","T","BLANK","I",152
"3916",1994,"Gongylophis colubrinus","live",NA,"TZ","T","U","I",720
"3917",1994,"Gongylophis colubrinus","live",NA,"TZ","T","W","E",2261
"3918",1994,"Gongylophis colubrinus","live",NA,"TZ","T","W","I",497
"3919",1994,"Gongylophis colubrinus","live",NA,"US","B","C","I",2
"3920",1994,"Gongylophis colubrinus","live",NA,"US","T","C","I",2
"3921",1994,"Iguana iguana","live",NA,"AN","BLANK","BLANK","E",1
"3922",1994,"Iguana iguana","live",NA,"AT","T","W","E",4
"3923",1994,"Iguana iguana","live",NA,"BE","T","C","I",20
"3924",1994,"Iguana iguana","live",NA,"BZ","T","W","I",3
"3925",1994,"Iguana iguana","live",NA,"CA","BLANK","C","I",2
"3926",1994,"Iguana iguana","live",NA,"CA","BLANK","O","I",1
"3927",1994,"Iguana iguana","live",NA,"CA","P","C","E",8
"3928",1994,"Iguana iguana","live",NA,"CA","T","U","I",3
"3929",1994,"Iguana iguana","live",NA,"CO","T","C","E",423666
"3930",1994,"Iguana iguana","live",NA,"CO","T","C","I",188102
"3931",1994,"Iguana iguana","live",NA,"CO","T","U","I",147416
"3932",1994,"Iguana iguana","live",NA,"CO","T","W","I",19820
"3933",1994,"Iguana iguana","live",NA,"CZ","T","C","I",10
"3934",1994,"Iguana iguana","live",NA,"DE","Z","C","I",50
"3935",1994,"Iguana iguana","live",NA,"EC","BLANK","I","I",3
"3936",1994,"Iguana iguana","live",NA,"GB","B","C","E",8
"3937",1994,"Iguana iguana","live",NA,"GB","P","BLANK","I",2
"3938",1994,"Iguana iguana","live",NA,"GB","P","C","E",4
"3939",1994,"Iguana iguana","live",NA,"GB","P","C","I",1
"3940",1994,"Iguana iguana","live",NA,"GB","T","C","E",10
"3941",1994,"Iguana iguana","live",NA,"GB","T","C","I",6
"3942",1994,"Iguana iguana","live",NA,"GT","BLANK","C","I",150
"3943",1994,"Iguana iguana","live",NA,"GT","BLANK","U","I",550
"3944",1994,"Iguana iguana","live",NA,"GT","T","C","E",56520
"3945",1994,"Iguana iguana","live",NA,"GT","T","C","I",19202
"3946",1994,"Iguana iguana","live",NA,"GT","T","F","E",4706
"3947",1994,"Iguana iguana","live",NA,"GT","T","U","I",10725
"3948",1994,"Iguana iguana","live",NA,"GT","T","W","E",7
"3949",1994,"Iguana iguana","live",NA,"GT","T","W","I",8774
"3950",1994,"Iguana iguana","live",NA,"GY","T","U","I",302
"3951",1994,"Iguana iguana","live",NA,"MX","BLANK","U","I",1
"3952",1994,"Iguana iguana","live",NA,"MX","BLANK","W","I",7
"3953",1994,"Iguana iguana","live",NA,"NI","S","W","E",10
"3954",1994,"Iguana iguana","live",NA,"NI","T","C","E",11142
"3955",1994,"Iguana iguana","live",NA,"NI","T","C","I",4691
"3956",1994,"Iguana iguana","live",NA,"NI","T","W","I",500
"3957",1994,"Iguana iguana","live",NA,"PA","BLANK","U","I",15
"3958",1994,"Iguana iguana","live",NA,"PA","S","BLANK","E",16
"3959",1994,"Iguana iguana","live",NA,"PE","T","BLANK","I",200
"3960",1994,"Iguana iguana","live",NA,"PE","T","C","I",1950
"3961",1994,"Iguana iguana","live",NA,"PE","T","U","I",5964
"3962",1994,"Iguana iguana","live",NA,"PE","T","W","E",17283
"3963",1994,"Iguana iguana","live",NA,"PE","T","W","I",3850
"3964",1994,"Iguana iguana","live",NA,"SE","Z","C","E",4
"3965",1994,"Iguana iguana","live",NA,"SR","T","BLANK","I",1993
"3966",1994,"Iguana iguana","live",NA,"SR","T","U","I",6784
"3967",1994,"Iguana iguana","live",NA,"SR","T","W","E",39035
"3968",1994,"Iguana iguana","live",NA,"SR","T","W","I",5373
"3969",1994,"Iguana iguana","live",NA,"SV","T","BLANK","I",21000
"3970",1994,"Iguana iguana","live",NA,"SV","T","C","I",65550
"3971",1994,"Iguana iguana","live",NA,"SV","T","U","I",111970
"3972",1994,"Iguana iguana","live",NA,"SV","T","W","I",35050
"3973",1994,"Iguana iguana","live",NA,"US","B","C","I",12
"3974",1994,"Iguana iguana","live",NA,"US","BLANK","I","I",200
"3975",1994,"Iguana iguana","live",NA,"US","BLANK","U","E",1
"3976",1994,"Iguana iguana","live",NA,"US","P","C","I",1
"3977",1994,"Iguana iguana","live",NA,"US","T","BLANK","I",200
"3978",1994,"Iguana iguana","live",NA,"US","T","C","E",109
"3979",1994,"Iguana iguana","live",NA,"US","T","C","I",201
"3980",1994,"Iguana iguana","live",NA,"US","T","U","E",256
"3981",1994,"Iguana iguana","live",NA,"US","T","W","E",151
"3982",1994,"Iguana iguana","live",NA,"XX","BLANK","I","I",1
"3983",1994,"Indotestudo elongata","live",NA,"ID","T","W","I",50
"3984",1994,"Indotestudo elongata","live",NA,"MY","T","U","I",1
"3985",1994,"Indotestudo elongata","live",NA,"MY","T","W","E",705
"3986",1994,"Indotestudo elongata","live",NA,"MY","T","W","I",948
"3987",1994,"Indotestudo forstenii","live",NA,"ID","BLANK","BLANK","E",73
"3988",1994,"Indotestudo forstenii","live",NA,"ID","T","U","I",55
"3989",1994,"Indotestudo forstenii","live",NA,"ID","T","W","I",174
"3990",1994,"Kinixys belliana","live",NA,"BJ","BLANK","BLANK","E",1895
"3991",1994,"Kinixys belliana","live",NA,"BJ","T","C","I",90
"3992",1994,"Kinixys belliana","live",NA,"BJ","T","I","I",27
"3993",1994,"Kinixys belliana","live",NA,"BJ","T","U","I",200
"3994",1994,"Kinixys belliana","live",NA,"BJ","T","W","I",665
"3995",1994,"Kinixys belliana","live",NA,"CM","BLANK","W","I",5
"3996",1994,"Kinixys belliana","live",NA,"GH","T","BLANK","I",200
"3997",1994,"Kinixys belliana","live",NA,"GH","T","U","I",41
"3998",1994,"Kinixys belliana","live",NA,"GH","T","W","E",440
"3999",1994,"Kinixys belliana","live",NA,"GH","T","W","I",410
"4000",1994,"Kinixys belliana","live",NA,"MZ","T","W","I",617
"4001",1994,"Kinixys belliana","live",NA,"NG","Z","W","E",3
"4002",1994,"Kinixys belliana","live",NA,"TG","T","U","I",397
"4003",1994,"Kinixys belliana","live",NA,"TG","T","W","E",2647
"4004",1994,"Kinixys belliana","live",NA,"TG","T","W","I",2057
"4005",1994,"Kinixys belliana","live",NA,"US","T","W","E",25
"4006",1994,"Kinixys belliana","live",NA,"ZA","B","C","E",10
"4007",1994,"Kinixys belliana","live",NA,"ZA","T","BLANK","E",15
"4008",1994,"Kinixys belliana","live",NA,"ZA","T","W","E",29
"4009",1994,"Kinixys belliana","live",NA,"ZA","T","W","I",15
"4010",1994,"Kinixys belliana","live",NA,"ZA","Z","BLANK","E",2
"4011",1994,"Kinixys belliana","live",NA,"ZW","T","W","I",139
"4012",1994,"Kinixys erosa","live",NA,"CM","BLANK","W","I",2
"4013",1994,"Kinixys erosa","live",NA,"CM","T","W","E",2
"4014",1994,"Kinixys erosa","live",NA,"CM","T","W","I",21
"4015",1994,"Kinixys erosa","live",NA,"GH","T","U","I",35
"4016",1994,"Kinixys erosa","live",NA,"GH","T","W","E",169
"4017",1994,"Kinixys erosa","live",NA,"GH","T","W","I",110
"4018",1994,"Kinixys erosa","live",NA,"NG","Z","W","E",4
"4019",1994,"Kinixys erosa","live",NA,"TG","T","U","I",36
"4020",1994,"Kinixys erosa","live",NA,"TG","T","W","E",331
"4021",1994,"Kinixys erosa","live",NA,"TG","T","W","I",206
"4022",1994,"Kinixys homeana","live",NA,"BJ","BLANK","BLANK","E",1886
"4023",1994,"Kinixys homeana","live",NA,"BJ","T","U","I",25
"4024",1994,"Kinixys homeana","live",NA,"BJ","T","W","I",379
"4025",1994,"Kinixys homeana","live",NA,"CM","T","U","I",30
"4026",1994,"Kinixys homeana","live",NA,"CM","T","W","E",57
"4027",1994,"Kinixys homeana","live",NA,"DE","Z","C","E",4
"4028",1994,"Kinixys homeana","live",NA,"GH","T","U","I",416
"4029",1994,"Kinixys homeana","live",NA,"GH","T","W","E",648
"4030",1994,"Kinixys homeana","live",NA,"GH","T","W","I",475
"4031",1994,"Kinixys homeana","live",NA,"TG","T","U","I",229
"4032",1994,"Kinixys homeana","live",NA,"TG","T","W","E",3240
"4033",1994,"Kinixys homeana","live",NA,"TG","T","W","I",2154
"4034",1994,"Kinyongia carpenteri","live",NA,"CD","T","BLANK","E",100
"4035",1994,"Kinyongia fischeri","live",NA,"TZ","T","BLANK","I",160
"4036",1994,"Kinyongia fischeri","live",NA,"TZ","T","U","I",2003
"4037",1994,"Kinyongia fischeri","live",NA,"TZ","T","W","E",7539
"4038",1994,"Kinyongia fischeri","live",NA,"TZ","T","W","I",1937
"4039",1994,"Kinyongia oxyrhina","live",NA,"TZ","T","W","E",50
"4040",1994,"Kinyongia tavetana","live",NA,"TZ","T","BLANK","I",50
"4041",1994,"Kinyongia tavetana","live",NA,"TZ","T","W","E",465
"4042",1994,"Kinyongia tenuis","live",NA,"TZ","T","W","E",25
"4043",1994,"Leiopython albertisii","live",NA,"CA","B","C","E",3
"4044",1994,"Leiopython albertisii","live",NA,"ID","BLANK","BLANK","E",386
"4045",1994,"Leiopython albertisii","live",NA,"ID","T","BLANK","I",61
"4046",1994,"Leiopython albertisii","live",NA,"ID","T","U","I",104
"4047",1994,"Leiopython albertisii","live",NA,"ID","T","W","I",252
"4048",1994,"Leiopython albertisii","live",NA,"PH","T","W","I",20
"4049",1994,"Leiopython albertisii","live",NA,"US","B","W","I",2
"4050",1994,"Liasis fuscus","live",NA,"ID","BLANK","BLANK","E",21
"4051",1994,"Liasis fuscus","live",NA,"ID","T","BLANK","I",2
"4052",1994,"Liasis mackloti","live",NA,"AT","T","C","E",6
"4053",1994,"Liasis mackloti","live",NA,"DE","P","C","E",2
"4054",1994,"Liasis mackloti","live",NA,"DE","T","C","I",2
"4055",1994,"Liasis mackloti","live",NA,"ID","B","W","I",2
"4056",1994,"Liasis mackloti","live",NA,"ID","BLANK","BLANK","E",188
"4057",1994,"Liasis mackloti","live",NA,"ID","S","W","I",2
"4058",1994,"Liasis mackloti","live",NA,"ID","T","BLANK","I",10
"4059",1994,"Liasis mackloti","live",NA,"ID","T","U","I",100
"4060",1994,"Liasis mackloti","live",NA,"ID","T","W","I",194
"4061",1994,"Liasis mackloti","live",NA,"PH","T","W","I",3
"4062",1994,"Liasis mackloti","live",NA,"RU","Z","C","E",3
"4063",1994,"Liasis mackloti","live",NA,"US","B","C","I",2
"4064",1994,"Loxocemus bicolor","live",NA,"NI","BLANK","I","I",1
"4065",1994,"Malayopython reticulatus","live",NA,"BE","T","C","I",10
"4066",1994,"Malayopython reticulatus","live",NA,"CA","BLANK","C","I",2
"4067",1994,"Malayopython reticulatus","live",NA,"CA","Z","C","E",1
"4068",1994,"Malayopython reticulatus","live",NA,"CZ","T","C","E",67
"4069",1994,"Malayopython reticulatus","live",NA,"CZ","T","C","I",48
"4070",1994,"Malayopython reticulatus","live",NA,"DE","Z","C","I",2
"4071",1994,"Malayopython reticulatus","live",NA,"GB","Q","C","I",1
"4072",1994,"Malayopython reticulatus","live",NA,"ID","BLANK","BLANK","E",1178
"4073",1994,"Malayopython reticulatus","live",NA,"ID","T","U","I",372
"4074",1994,"Malayopython reticulatus","live",NA,"ID","T","W","I",1565
"4075",1994,"Malayopython reticulatus","live",NA,"MY","T","BLANK","I",10
"4076",1994,"Malayopython reticulatus","live",NA,"MY","T","U","I",214
"4077",1994,"Malayopython reticulatus","live",NA,"MY","T","W","E",2401
"4078",1994,"Malayopython reticulatus","live",NA,"MY","T","W","I",699
"4079",1994,"Malayopython reticulatus","live",NA,"PH","T","W","I",29
"4080",1994,"Malayopython reticulatus","live",NA,"PL","T","C","E",2
"4081",1994,"Malayopython reticulatus","live",NA,"PL","T","C","I",2
"4082",1994,"Malayopython reticulatus","live",NA,"RU","Q","C","E",3
"4083",1994,"Malayopython reticulatus","live",NA,"SG","Z","U","E",2
"4084",1994,"Malayopython reticulatus","live",NA,"US","B","C","I",1
"4085",1994,"Malayopython reticulatus","live",NA,"US","B","W","I",2
"4086",1994,"Malayopython reticulatus","live",NA,"US","BLANK","O","E",1
"4087",1994,"Malayopython reticulatus","live",NA,"US","Q","C","I",4
"4088",1994,"Malayopython reticulatus","live",NA,"US","T","C","E",1
"4089",1994,"Malayopython reticulatus","live",NA,"VN","T","BLANK","E",200
"4090",1994,"Manouria emys","live",NA,"ID","BLANK","BLANK","E",107
"4091",1994,"Manouria emys","live",NA,"ID","T","U","I",20
"4092",1994,"Manouria emys","live",NA,"ID","T","W","I",160
"4093",1994,"Manouria emys","live",NA,"MY","T","U","I",5
"4094",1994,"Manouria emys","live",NA,"MY","T","W","E",152
"4095",1994,"Manouria emys","live",NA,"MY","T","W","I",181
"4096",1994,"Manouria impressa","live",NA,"MY","T","W","E",36
"4097",1994,"Manouria impressa","live",NA,"MY","T","W","I",100
"4098",1994,"Manouria impressa","live",NA,"VN","T","BLANK","E",30
"4099",1994,"Morelia amethistina","live",NA,"ID","BLANK","BLANK","E",322
"4100",1994,"Morelia amethistina","live",NA,"ID","T","U","I",94
"4101",1994,"Morelia amethistina","live",NA,"ID","T","W","I",228
"4102",1994,"Morelia amethistina","live",NA,"PH","T","W","I",20
"4103",1994,"Morelia amethistina","live",NA,"US","B","C","I",2
