Id,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Scientific Name,Author,Rank,Listing,Party,Listed under,Full note,# Full note,All_DistributionFullNames,All_DistributionISOCodes,NativeDistributionFullNames,Introduced_Distribution,Introduced(?)_Distribution,Reintroduced_Distribution,Extinct_Distribution,Extinct(?)_Distribution,Distribution_Uncertain
7148,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Chelonoidis,chilensis,,Chelonoidis chilensis,"(Gray, 1870)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Argentina,Bolivia (Plurinational State of),Paraguay","AR,BO,PY","Argentina,Bolivia (Plurinational State of),Paraguay",,,,,,
68362,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Chelonoidis,denticulatus,,Chelonoidis denticulatus,"Linnaeus, 1766",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Bolivia (Plurinational State of),Brazil,Colombia,Dominica,Ecuador,French Guiana [FR],Guadeloupe,Guyana,Peru,Suriname,Trinidad and Tobago,Venezuela (Bolivarian Republic of)","BO,BR,CO,DM,EC,GF,GP,GY,PE,SR,TT,VE","Bolivia (Plurinational State of),Brazil,Colombia,Ecuador,French Guiana [FR],Guyana,Peru,Suriname,Trinidad and Tobago,Venezuela (Bolivarian Republic of)","Dominica,Guadeloupe",,,,,
68363,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Chelonoidis,niger,,Chelonoidis niger,"Quoy & Gaimard, 1824",SPECIES,I,,Chelonoidis niger,,,Ecuador,EC,Ecuador,,,,,,
7559,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Chersina,angulata,,Chersina angulata,"(Schweigger, 1812)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Namibia,South Africa","NA,ZA","Namibia,South Africa",,,,,,
101275,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Chersobius,boulengeri,,Chersobius boulengeri,"(Duerden, 1906)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,South Africa,ZA,South Africa,,,,,,
100046,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Chersobius,chersobius signatus,,Chersobius signatus,"(Gmelin, 1789)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Namibia,South Africa","NA,ZA",South Africa,,,,,,Namibia
101274,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Chersobius,solus,,Chersobius solus,"(Branch, 2007)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,Namibia,NA,Namibia,,,,,,
9554,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Geochelone,elegans,,Geochelone elegans,"(Schoepff, 1794)",SPECIES,I,,Geochelone elegans,,,"India,Myanmar,Pakistan,Sri Lanka","IN,MM,PK,LK","India,Pakistan,Sri Lanka",,,,,,Myanmar
6341,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Geochelone,platynota,,Geochelone platynota,"(Blyth, 1863)",SPECIES,I,,Geochelone platynota,,,Myanmar,MM,Myanmar,,,,,,
7348,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,agassizii,,Gopherus agassizii,"(Cooper, 1863)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,United States of America,US,United States of America,,,,,,
9355,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,berlandieri,,Gopherus berlandieri,"(Agassiz, 1857)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Mexico,United States of America","MX,US","Mexico,United States of America",,,,,,
9575,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,flavomarginatus,,Gopherus flavomarginatus,"Legler, 1959",SPECIES,I,,Gopherus flavomarginatus,,,"Mexico,United States of America","MX,US",Mexico,United States of America,,,,,
7801,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,morafkai,,Gopherus morafkai,"Murphy, Berry, Edwards, Leviton, Lathrop & Riedle, 2011",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Mexico,United States of America","MX,US","Mexico,United States of America",,,,,,
5140,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,polyphemus,,Gopherus polyphemus,"(Daudin, 1801)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,United States of America,US,United States of America,,,,,,
8855,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Homopus,areolatus,,Homopus areolatus,"(Thunberg, 1787)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,South Africa,ZA,South Africa,,,,,,
10479,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Homopus,femoralis,,Homopus femoralis,"Boulenger, 1888",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Lesotho,South Africa","LS,ZA",South Africa,,,,,,Lesotho
9851,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Indotestudo,elongata,,Indotestudo elongata,"(Blyth, 1853)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Bangladesh,Bhutan,Cambodia,China,India,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Thailand,Viet Nam","BD,BT,KH,CN,IN,LA,MY,MM,NP,TH,VN","Bangladesh,Bhutan,Cambodia,China,India,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Thailand,Viet Nam",,,,,,
5081,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Indotestudo,forstenii,,Indotestudo forstenii,"(Schlegel & S. Müller, 1844)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,Indonesia,ID,Indonesia,,,,,,
4458,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Indotestudo,travancorica,,Indotestudo travancorica,"(Boulenger, 1907)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,India,IN,India,,,,,,
8115,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Kinixys,belliana,,Kinixys belliana,"(Gray, 1831)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Angola,Burundi,Central African Republic,Congo,Democratic Republic of the Congo,Eritrea,Ethiopia,Kenya,Rwanda,Somalia,South Sudan,Sudan,Togo,Uganda,United Republic of Tanzania","AO,BI,CF,CG,CD,ER,ET,KE,RW,SO,SS,SD,TG,UG,TZ","Angola,Burundi,Central African Republic,Congo,Democratic Republic of the Congo,Eritrea,Ethiopia,Kenya,Rwanda,Somalia,South Sudan,Sudan,Togo,Uganda,United Republic of Tanzania",,,,,,
4565,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Kinixys,erosa,,Kinixys erosa,"(Schweigger, 1812)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Angola,Benin,Burkina Faso,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Gambia,Ghana,Guinea,Guinea Bissau,Liberia,Nigeria,Rwanda,Senegal,Sierra Leone,Togo,Uganda","AO,BJ,BF,CM,CF,CG,CI,CD,GQ,GA,GM,GH,GN,GW,LR,NG,RW,SN,SL,TG,UG","Angola,Benin,Burkina Faso,Cameroon,Central African Republic,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Gambia,Ghana,Guinea,Liberia,Nigeria,Rwanda,Senegal,Sierra Leone,Togo,Uganda",,,,,,Guinea Bissau
8543,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Kinixys,homeana,,Kinixys homeana,"Bell, 1827",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Benin,Cameroon,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Liberia,Nigeria,Sierra Leone,Togo","BJ,CM,CI,CD,GQ,GA,GH,LR,NG,SL,TG","Benin,Cameroon,Côte d'Ivoire,Equatorial Guinea,Ghana,Liberia,Nigeria,Sierra Leone,Togo",,,,,,"Democratic Republic of the Congo,Gabon"
5105,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Kinixys,lobatsiana,,Kinixys lobatsiana,"(Power, 1927)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Botswana,South Africa","BW,ZA","Botswana,South Africa",,,,,,
6878,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Kinixys,natalensis,,Kinixys natalensis,"Hewitt, 1935",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Eswatini,Mozambique,South Africa","SZ,MZ,ZA","Eswatini,Mozambique,South Africa",,,,,,
65779,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Kinixys,nogueyi,,Kinixys nogueyi,"(Lataste, 1886)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Benin,Burkina Faso,Cameroon,Central African Republic,Chad,Côte d'Ivoire,Gambia,Ghana,Guinea,Guinea Bissau,Liberia,Mali,Mauritania,Niger,Nigeria,Senegal,Sierra Leone,Togo","BJ,BF,CM,CF,TD,CI,GM,GH,GN,GW,LR,ML,MR,NE,NG,SN,SL,TG","Benin,Burkina Faso,Cameroon,Central African Republic,Côte d'Ivoire,Gambia,Ghana,Guinea,Guinea Bissau,Liberia,Mali,Nigeria,Senegal,Sierra Leone,Togo",,,,,Mauritania,"Chad,Niger"
6801,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Kinixys,spekii,,Kinixys spekii,"Gray, 1863",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Angola,Botswana,Burundi,Democratic Republic of the Congo,Eswatini,Kenya,Malawi,Mozambique,Namibia,Rwanda,South Africa,Uganda,United Republic of Tanzania,Zambia,Zimbabwe","AO,BW,BI,CD,SZ,KE,MW,MZ,NA,RW,ZA,UG,TZ,ZM,ZW","Angola,Botswana,Burundi,Democratic Republic of the Congo,Eswatini,Kenya,Malawi,Mozambique,Namibia,Rwanda,South Africa,United Republic of Tanzania,Zambia,Zimbabwe",,,,,,Uganda
65780,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Kinixys,zombensis,,Kinixys zombensis,"Hewitt, 1931",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Eswatini,Madagascar,Malawi,Mozambique,South Africa,United Republic of Tanzania","SZ,MG,MW,MZ,ZA,TZ","Eswatini,Madagascar,Malawi,Mozambique,South Africa,United Republic of Tanzania",,,,,,
5628,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Malacochersus,tornieri,,Malacochersus tornieri,"(Siebenrock, 1903)",SPECIES,I,,Malacochersus tornieri,,,"Kenya,United Republic of Tanzania,Zambia","KE,TZ,ZM","Kenya,United Republic of Tanzania,Zambia",,,,,,
10508,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Manouria,emys,,Manouria emys,"(Schlegel & S. Müller, 1844)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Bangladesh,Brunei Darussalam,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam","BD,BN,KH,CN,IN,ID,LA,MY,MM,SG,TH,VN","Bangladesh,Brunei Darussalam,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Thailand",,,,Singapore,,"Cambodia,Viet Nam"
5329,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Manouria,impressa,,Manouria impressa,"(Günther, 1882)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Cambodia,China,Lao People's Democratic Republic,Malaysia,Myanmar,Thailand,Viet Nam","KH,CN,LA,MY,MM,TH,VN","Cambodia,China,Lao People's Democratic Republic,Malaysia,Myanmar,Thailand,Viet Nam",,,,,,
6976,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Psammobates,geometricus,,Psammobates geometricus,"(Linnaeus, 1758)",SPECIES,I,,Psammobates geometricus,,,South Africa,ZA,South Africa,,,,,,
10703,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Psammobates,oculifer,,Psammobates oculifer,"(Kuhl, 1820)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Botswana,Namibia,South Africa,Zimbabwe","BW,NA,ZA,ZW","Botswana,Namibia,South Africa,Zimbabwe",,,,,,
4469,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Psammobates,tentorius,,Psammobates tentorius,"(Bell, 1828)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Namibia,South Africa","NA,ZA","Namibia,South Africa",,,,,,
4096,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Pyxis,arachnoides,,Pyxis arachnoides,"Bell, 1827",SPECIES,I,,Pyxis arachnoides,,,Madagascar,MG,Madagascar,,,,,,
10810,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Pyxis,planicauda,,Pyxis planicauda,"(Grandidier, 1867)",SPECIES,I,,Pyxis planicauda,,,Madagascar,MG,Madagascar,,,,,,
8867,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Stigmochelys,pardalis,,Stigmochelys pardalis,"(Bell, 1828)",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Angola,Botswana,Burundi,Democratic Republic of the Congo,Djibouti,Eritrea,Eswatini,Ethiopia,Kenya,Malawi,Mozambique,Namibia,Rwanda,Somalia,South Africa,South Sudan,Uganda,United Republic of Tanzania,Zambia,Zimbabwe","AO,BW,BI,CD,DJ,ER,SZ,ET,KE,MW,MZ,NA,RW,SO,ZA,SS,UG,TZ,ZM,ZW","Angola,Botswana,Burundi,Democratic Republic of the Congo,Djibouti,Eswatini,Ethiopia,Kenya,Malawi,Mozambique,Namibia,Rwanda,Somalia,South Africa,South Sudan,Uganda,United Republic of Tanzania,Zambia,Zimbabwe",,,,,,Eritrea
3993,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,graeca,,Testudo graeca,"Linnaeus, 1758",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Afghanistan,Albania,Algeria,Armenia,Azerbaijan,Bulgaria,Cyprus,Egypt,France,Georgia,Greece,Iran (Islamic Republic of),Iraq,Israel,Italy,Jordan,Lebanon,Libya,Malta,Montenegro,Morocco,North Macedonia,Republic of Moldova,Romania,Russian Federation,Serbia,Spain,State of Palestine,Syrian Arab Republic,Tunisia,Turkey,Turkmenistan","AF,AL,DZ,AM,AZ,BG,CY,EG,FR,GE,GR,IR,IQ,IL,IT,JO,LB,LY,MT,ME,MA,MK,MD,RO,RU,RS,ES,PS,SY,TN,TR,TM","Algeria,Armenia,Azerbaijan,Bulgaria,Georgia,Greece,Iran (Islamic Republic of),Iraq,Israel,Jordan,Lebanon,Libya,Montenegro,Morocco,North Macedonia,Republic of Moldova,Romania,Russian Federation,Serbia,Spain,State of Palestine,Syrian Arab Republic,Tunisia,Turkey,Turkmenistan","Cyprus,France,Italy",Malta,,,,"Afghanistan,Albania,Egypt"
10582,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,hermanni,,Testudo hermanni,"Gmelin, 1789",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Albania,Bosnia and Herzegovina,Bulgaria,Croatia,France,Greece,Italy,Malta,Montenegro,North Macedonia,Romania,Serbia,Slovenia,Spain,Turkey","AL,BA,BG,HR,FR,GR,IT,MT,ME,MK,RO,RS,SI,ES,TR","Albania,Bosnia and Herzegovina,Bulgaria,Croatia,Greece,Italy,Montenegro,North Macedonia,Romania,Serbia,Slovenia,Spain,Turkey","France,Malta",,,,,
3704,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,horsfieldii,,Testudo horsfieldii,"Gray, 1844",SPECIES,II,,Testudinidae spp.,"**II** [FAMILY listing Testudinidae spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for Centrochelys sulcata for specimens removed from the wild and traded for primarily commercial purposes.",,"Afghanistan,China,Iran (Islamic Republic of),Kazakhstan,Kyrgyzstan,Latvia,Pakistan,Russian Federation,Tajikistan,Turkmenistan,Uzbekistan","AF,CN,IR,KZ,KG,LV,PK,RU,TJ,TM,UZ","Afghanistan,China,Iran (Islamic Republic of),Kazakhstan,Kyrgyzstan,Pakistan,Russian Federation,Tajikistan,Turkmenistan,Uzbekistan",Latvia,,,,,
7530,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,kleinmanni,,Testudo kleinmanni,"Lortet, 1883",SPECIES,I,,Testudo kleinmanni,,,"Egypt,Israel,Libya,State of Palestine","EG,IL,LY,PS","Egypt,Israel,Libya",,,,State of Palestine,,
